Time	Iteration	AverageReward	reward 0:	reward 1:	reward 2:	reward 3:	reward 4:	reward 5:	reward 6:	reward 7:	reward 8:	timesteps
242.27162671089172	10	-733.0526075921239	0.0	-1886.5510735674716	-1917.6114172651733	0.0	-1366.7776100864423	-1402.3065013187181	0.0	-1.834373159295688e-06	-24.226864256936253	25920
337.31247115135193	20	-470.0005299884378	0.0	-1922.2763172593998	-1947.3693556217438	0.0	-97.92000000000004	-97.92000000012236	0.0	-91.3404564958714	-73.17864051880258	51840
433.60995054244995	30	-460.5804693667161	0.0	-1909.5	-1917.552325068629	0.0	-97.9200000000111	-97.92000000033428	0.0	-49.15325871393098	-73.17864051753935	77760
529.7185568809509	40	-460.5589962031877	0.0	-1906.5	-1920.552324958822	0.0	-97.92000000884119	-97.92000034348574	0.0	-48.960000000000925	-73.17864051753935	103680
626.4893321990967	50	-460.2256628062672	0.0	-1906.5000000000002	-1917.5523249609557	0.0	-97.91999989844882	-97.91999999331296	0.0	-48.95999988614791	-73.17864051753935	129600
722.4030871391296	60	-458.61151370712986	0.0	-1891.9724907812085	-1917.5524920650155	0.0	-97.92	-97.92000000000358	0.0	-48.96000000040155	-73.17864051753935	155520
818.310629606247	70	-457.36604439871724	0.0	-1888.9727929473886	-1909.3429661232608	0.0	-97.92	-97.92	0.0	-48.960000000266426	-73.17864051753935	181440
914.6852440834045	80	-456.6925497410265	0.0	-1885.9727676800214	-1906.2815394708248	0.0	-97.92000000011765	-97.9200000003071	0.0	-48.96000000042779	-73.17864051753935	207360
1011.6704685688019	90	-452.62544261622276	0.0	-1879.972793285805	-1875.6697309930405	0.0	-97.92202040600584	-97.9257983436137	0.0	-48.96000000000008	-73.17864051753989	233280
1108.550011396408	100	-293.3079066383375	0.0	-1837.972793285805	-483.78973185145065	0.0	-97.9279812024664	-97.94201288475539	0.0	-48.96000000022522	-73.17864052033502	259200
1204.894986152649	110	-127.55553245368829	0.0	-446.9559493691786	-383.0646389790312	0.0	-97.92018263877755	-97.92037879307412	0.0	-48.96000175955608	-73.17864054357703	285120
1301.5382192134857	120	-119.9711208069782	0.0	-378.69666913172233	-383.06465036719476	0.0	-97.920055995058	-97.92006823931928	0.0	-48.96000034536291	-73.17864318414665	311040
1398.7818939685822	130	-119.94825115983504	0.0	-378.4796258262796	-383.0646431824775	0.0	-97.9236836369691	-97.92745602692595	0.0	-48.960021507126626	-73.17883025873667	336960
1496.0710875988007	140	-119.9470598897151	0.0	-378.48022679206616	-383.06464820355666	0.0	-97.92000206848407	-97.92001140409985	0.0	-48.9600007248192	-73.17864981441006	362880
1594.043738603592	150	-119.94719094165484	0.0	-378.4802247597484	-383.0646487842473	0.0	-97.92038678586735	-97.92071881905895	0.0	-48.960007561390164	-73.17873176458133	388800
1692.1909465789795	160	-119.94704051035482	0.0	-378.48001903108747	-383.0646451109337	0.0	-97.92000724885276	-97.92001848339862	0.0	-48.96000254515249	-73.1786721737683	414720
1789.302616596222	170	-119.94715350605685	0.0	-378.48006321286834	-383.064648842996	0.0	-97.92012051446495	-97.92044547419792	0.0	-48.960029425850315	-73.17907408413406	440640
1886.2960817813873	180	-119.94722653416625	0.0	-378.48000044493796	-383.06429228835833	0.0	-97.92019891155162	-97.92032907410136	0.0	-48.9601372442778	-73.1800808442692	466560
