Time	Iteration	AverageReward	reward 0:	reward 1:	reward 2:	reward 3:	reward 4:	reward 5:	reward 6:	reward 7:	reward 8:	timesteps
1664.3332376480103	160	-126.43076664986121	0.0	-326.71700869616006	-498.8358625374009	0.0	-92.41894458765046	-97.76645744383761	0.0	-48.95998606616259	-73.17864051753935	414720
1759.1977090835571	170	-129.77881523855257	0.0	-399.65582753928777	-454.8880470690199	0.0	-102.10728628527299	-89.2195357366933	0.0	-48.959999999159834	-73.17864051753935	440640
1853.7781069278717	180	-123.81064830412583	0.0	-350.70025328935	-448.63620321160545	0.0	-97.92000000093748	-143.8607377113426	0.0	-6.357606574525221e-09	-73.17864051753935	466560
1948.802564382553	190	-127.70971296695782	0.0	-388.6805234914502	-452.2789376829765	0.0	-88.3714515388807	-146.87786331609595	0.0	-1.556749581244077e-07	-73.17864051754214	492480
2043.2258658409119	200	-114.76835355604287	0.0	-280.5699557871229	-455.0553657742982	0.0	-126.19121992535378	-97.92000000001613	0.0	-3.9272585183880436e-12	-73.17864051759082	518400
2138.1564033031464	210	-109.16163639225353	0.0	-285.2829929417237	-381.58012590981997	0.0	-97.86104431469028	-144.50974458894805	0.0	-1.2001112943416102e-07	-73.22081965508866	544320
2233.2189526557922	220	-114.33516136623686	0.0	-326.2558385682515	-381.65338515796293	0.0	-101.08320724406175	-146.845380693408	0.0	-1.970423824104728e-13	-73.1786406324474	570240
2328.293221950531	230	-130.4653146603954	0.0	-378.4528807809008	-497.50874265703453	0.0	-106.09505976531302	-93.57463402101612	0.0	-25.37787419730634	-73.1786405219878	596160
2423.0185256004333	240	-116.63785389294709	0.0	-330.77150029975957	-448.6235199545086	0.0	-97.96389308487923	-97.92003681647184	0.0	-1.28309585653513	-73.17863902436942	622080
2517.781031847	250	-102.0506915776982	0.0	-317.2128826824184	-381.1653897902431	0.0	-97.91186478673598	-97.93828217082566	0.0	-0.009164251417875002	-24.21864051764282	648000
2612.158929347992	260	-98.5768982378785	0.0	-283.9310406797821	-383.20059827374706	0.0	-97.91999999998836	-97.92180448362632	0.0	-1.8622284634339794e-07	-24.218640517539818	673920
2707.0385801792145	270	-98.274701814025	0.0	-281.8568712733189	-383.2009378281668	0.0	-97.27593698948496	-97.91992970797806	0.0	-9.736597927911816e-09	-24.21864051753965	699840
2801.2053372859955	280	-109.56662202673535	0.0	-382.1211805861787	-383.34502417326934	0.0	-98.49478306201755	-97.91996967371546	0.0	-1.8052419719083447e-07	-24.218640564912924	725760
2897.0911428928375	290	-98.2384642135667	0.0	-280.2622281732777	-383.2000340513999	0.0	-98.5454566643212	-97.91981826039427	0.0	-2.551678604412189e-07	-24.21864051753935	751680
2991.6426153182983	300	-98.70846703891156	0.0	-286.30080967517745	-383.20086162850515	0.0	-98.54529486498758	-96.11049875232933	0.0	-9.791166523234195e-05	-24.21864051753935	777600
3086.414060354233	310	-100.57502243868252	0.0	-301.9210842908644	-383.1954722658445	0.0	-97.91999995976147	-97.9199999561952	0.0	-4.9579378039066315e-06	-24.21864051753935	803520
