Time	Iteration	AverageReward	reward 0:	reward 1:	reward 2:	reward 3:	reward 4:	reward 5:	reward 6:	reward 7:	reward 8:	timesteps
234.62960386276245	10	-2187.4910742429292	-1627.4999999999998	-2470.5	-2569.5891408214293	-1627.4999999999998	-2473.5	-2482.5000000000005	-1627.4999999999998	-2374.330527364933	-2434.4999999999995	25920
283.3860948085785	20	-1276.7936131783956	0.0	-3323.421135787311	-5374.449722239381	0.0	-1366.7741951743194	-1402.2788248870102	0.0	0.0	-24.21864051753935	51840
330.5521194934845	30	-724.2945439808841	0.0	-1789.9752955114434	-1935.4037626285751	0.0	-1366.7741951743194	-1402.2788248870102	0.0	0.0	-24.218817626609095	77760
378.4811134338379	40	-693.6968511754405	0.0	-1660.5	-1789.4999999999998	0.0	-1366.7741951743194	-1402.2788248870102	0.0	0.0	-24.21864051763556	103680
426.34179878234863	50	-652.2733667249013	0.0	-1519.095057058488	-1558.0935828867543	0.0	-1366.7741951743194	-1402.2788248870102	0.0	0.0	-24.21864051753935	129600
473.6536765098572	60	-523.0723326532826	0.0	-633.9083607641262	-1406.3651891892973	0.0	-1366.7741951743194	-1276.3846082337516	0.0	0.0	-24.218640518049376	155520
520.6701807975769	70	-317.281857699337	0.0	-888.3529681323155	-776.3998281651072	0.0	-568.065282479016	-598.5000000000553	0.0	0.0	-24.21864051753935	181440
567.4895963668823	80	-249.7394363261173	0.0	-549.5211553167924	-507.49302905598176	0.0	-567.3950033862534	-595.5000223166373	0.0	0.0	-27.74571685939073	207360
614.658173084259	90	-228.23532953201155	0.0	-497.57717447239446	-577.1619120387799	0.0	-508.61732789818274	-446.54291065163267	0.0	0.0	-24.218640727114153	233280
661.6706867218018	100	-205.4031491829713	0.0	-449.2814899340375	-507.99329711531067	0.0	-406.61185165915447	-460.5230634206997	0.0	0.0	-24.21864051753935	259200
708.0002784729004	110	-212.23561389529863	0.0	-448.70590224900656	-464.11799666839806	0.0	-496.6753591999343	-476.4026264228095	0.0	0.0	-24.21864051753935	285120
754.2182676792145	120	-194.4397934115277	0.0	-427.73709872929504	-477.7519518601974	0.0	-391.1172458136362	-429.1332037830812	0.0	0.0	-24.21864051753935	311040
801.2465744018555	130	-182.9245155116286	0.0	-402.3759681296166	-504.9334904092947	0.0	-357.2966041887167	-357.49593635949026	0.0	0.0	-24.21864051753935	336960
848.6432549953461	140	-181.70854787585137	0.0	-441.18939143357443	-393.5829852427471	0.0	-357.2876929409582	-419.09822074782386	0.0	0.0	-24.218640517558626	362880
895.7979736328125	150	-165.98749233041116	0.0	-377.8957923987527	-415.8044141544747	0.0	-287.7686072720612	-388.19997663087247	0.0	0.0	-24.21864051753935	388800
942.8815879821777	160	-205.33234555141198	0.0	-369.4019037397463	-479.14201137559587	0.0	-601.2282528063913	-374.0003015234346	0.0	0.0	-24.21864051753967	414720
990.1387293338776	170	-150.95492246684412	0.0	-427.47521283535445	-430.5004488447203	0.0	-238.20000000382183	-238.20000000016105	0.0	0.0	-24.218640517539388	440640
1036.9252750873566	180	-149.92008763491611	0.0	-372.92967224896364	-475.7324856858465	0.0	-238.1999907984223	-238.19999946347335	0.0	0.0	-24.21864051753935	466560
1084.2162251472473	190	-150.85856470032385	0.0	-401.60591970559284	-455.5018528489664	0.0	-238.2006692308028	-238.2000000000132	0.0	0.0	-24.21864051753935	492480
1130.3518340587616	200	-140.02020950143205	0.0	-330.4393954115387	-429.1238488443918	0.0	-238.20000073939156	-238.2000000000258	0.0	0.0	-24.218640517540678	518400
1177.0005612373352	210	-131.72498799143153	0.0	-294.74770762084086	-390.1587272365934	0.0	-238.19981659325478	-238.19999995465537	0.0	0.0	-24.21864051753935	544320
1224.3550248146057	220	-135.80880340179377	0.0	-330.40010620309397	-391.2604847845614	0.0	-238.19999909316041	-238.20000001778885	0.0	0.0	-24.21864051753935	570240
1271.6148314476013	230	-138.47827412267114	0.0	-330.40048628360876	-415.2853983313496	0.0	-238.19994197524395	-238.19999999629863	0.0	0.0	-24.21864051753935	596160
1318.4270341396332	240	-151.7365394393835	0.0	-329.47758318341937	-535.5326317753184	0.0	-238.19999949596294	-238.19999998221164	0.0	0.0	-24.21864051753935	622080
1365.257436990738	250	-130.39992960509505	0.0	-282.8288401741005	-390.1518857650137	0.0	-238.1999999968355	-238.19999999236637	0.0	0.0	-24.21864051753935	648000
1413.0772695541382	260	-130.15012598225718	0.0	-280.5806080647483	-390.15188547862715	0.0	-238.19999978083305	-238.1999999985669	0.0	0.0	-24.21864051753935	673920
1459.86949300766	270	-130.14866409739096	0.0	-280.5636529274189	-390.15180328008614	0.0	-238.20388015207172	-238.19999999940262	0.0	0.0	-24.21864051753935	699840
1507.0280520915985	280	-130.14768996103493	0.0	-280.55896876461077	-390.1516087214761	0.0	-238.1999916469811	-238.19999999870709	0.0	0.0	-24.21864051753935	725760
1554.2702732086182	290	-130.13653090614136	0.0	-280.45848537048425	-390.1516661788561	0.0	-238.1999860910377	-238.19999999735495	0.0	0.0	-24.21864051753935	751680
1601.4760537147522	300	-129.7838734343981	0.0	-277.28304998222103	-390.1517965892451	0.0	-238.20137397984547	-238.19999984073195	0.0	0.0	-24.21864051753935	777600
1648.0168871879578	310	-129.5911839995403	0.0	-275.5501826920172	-390.15183299918783	0.0	-238.19999978772188	-238.19999999939648	0.0	0.0	-24.21864051753935	803520
1695.7561509609222	320	-129.3302840936378	0.0	-273.2021574085912	-390.1517598004303	0.0	-238.19999912081232	-238.19999999536716	0.0	0.0	-24.21864051753935	829440
1742.334682226181	330	-129.29750366168062	0.0	-272.90799172820033	-390.1509008685547	0.0	-238.19999986800752	-238.19999997282366	0.0	0.0	-24.21864051753935	855360
1789.2697215080261	340	-128.97061307300322	0.0	-269.96669179937794	-390.15021011914604	0.0	-238.19997531536117	-238.19999990560456	0.0	0.0	-24.21864051753935	881280
1836.4055495262146	350	-128.6846145662408	0.0	-267.39629664338594	-390.14665174544	0.0	-238.19994229716872	-238.19999989263337	0.0	0.0	-24.21864051753935	907200
1882.9848790168762	360	-128.48559169214514	0.0	-265.60606547459923	-390.1456315801988	0.0	-238.19998776341538	-238.19999989355335	0.0	0.0	-24.21864051753935	933120
1930.1068246364594	370	-127.77268618035711	0.0	-259.18470042274157	-390.1508369319304	0.0	-238.19999782137177	-238.19999992963096	0.0	0.0	-24.21864051753935	959040
1977.5245831012726	380	-127.99963491373788	0.0	-261.2332212370366	-390.1448550973917	0.0	-238.19999743828885	-238.19999993338445	0.0	0.0	-24.21864051753935	984960
2025.348652601242	390	-128.08961080272553	0.0	-263.1294105993757	-389.0584549640773	0.0	-238.19999133652078	-238.1999998070167	0.0	0.0	-24.21864051753935	1010880
2071.678882598877	400	-127.49284108746306	0.0	-256.7267270115371	-390.090203666743	0.0	-238.19999871466655	-238.19999987668166	0.0	0.0	-24.21864051753935	1036800
2118.2899112701416	410	-127.11883190477407	0.0	-253.40257516899499	-390.0482738749991	0.0	-238.19999785942554	-238.1999997220077	0.0	0.0	-24.21864051753935	1062720
2165.1682164669037	420	-127.04164342967687	0.0	-253.77807902978674	-388.978061777039	0.0	-238.2000091263339	-238.2000004163929	0.0	0.0	-24.21864051753935	1088640
2211.5085151195526	430	-126.92213077777127	0.0	-252.40004166049292	-389.2804983622162	0.0	-238.19999302993762	-238.20000342975538	0.0	0.0	-24.21864051753935	1114560
2258.7330057621	440	-126.62285776784981	0.0	-251.01385997997477	-387.9731795407897	0.0	-238.20000017826453	-238.20003969407992	0.0	0.0	-24.21864051753935	1140480
2305.6224093437195	450	-126.30296805804376	0.0	-249.1751801109917	-386.9328579572468	0.0	-238.19998610644438	-238.20004783017163	0.0	0.0	-24.21864051753935	1166400
2353.190621614456	460	-125.97647527527808	0.0	-247.93071658210903	-385.23916090452025	0.0	-238.1994973613904	-238.2002621119437	0.0	-1.3589129821411917e-14	-24.21864051753935	1192320
2400.469698190689	470	-125.86531352574328	0.0	-247.37584339442895	-384.7997926571257	0.0	-238.1933997342205	-238.200145428374	0.0	-1.0395684313380118e-12	-24.21864051753935	1218240
2447.84814620018	480	-125.83524972560113	0.0	-246.09277801867057	-385.81316126303113	0.0	-238.1922278019555	-238.20043749539786	0.0	-2.433815730484845e-06	-24.21864051753935	1244160
2494.845223903656	490	-125.58619545523277	0.0	-245.71416367676548	-383.95505500007664	0.0	-238.18755148754752	-238.20034837752206	0.0	-3.76438464400053e-08	-24.21864051753935	1270080
2541.678643465042	500	-125.9470674091752	-3.397282455352979e-14	-247.4614212652558	-385.5164475945507	-3.397282455352979e-14	-238.12683805360675	-238.20025925141135	-3.397282455352979e-14	-2.1277180017875708e-10	-24.21864051753935	1296000
