Time	Iteration	AverageReward	reward 0:	reward 1:	reward 2:	reward 3:	reward 4:	reward 5:	reward 6:	reward 7:	reward 8:	timesteps
314.29844427108765	10	-602.1599364213706	0.0	-1914.0998103330069	-1918.3140662801914	0.0	-1184.4894789175971	-168.36682850093058	0.0	-41.89052349598163	-192.2787202646283	25920
408.10093450546265	20	-465.3425102295775	0.0	-1901.0673002997091	-1916.6302063428823	0.0	-97.9203895001106	-168.05803445335735	0.0	-0.010744063224237488	-104.39591740691364	51840
502.7061047554016	30	-464.36029322419995	0.0	-1909.4999999999998	-1913.5915062892254	0.0	-97.92	-97.92000000000107	0.0	-38.172492212669816	-122.13864051590352	77760
597.3106291294098	40	-454.96612848018844	0.0	-1909.5000000000002	-1916.1765158006635	0.0	-97.92000000000552	-97.92000000000891	0.0	-4.793565544503054e-11	-73.17864052096994	103680
691.4584527015686	50	-453.89096005750554	0.0	-1909.5	-1906.5000000000002	0.0	-97.92	-97.92000000000002	0.0	-1.0436451702844351e-11	-73.17864051753935	129600
786.1453790664673	60	-453.8909600581223	0.0	-1909.5	-1906.5	0.0	-97.92	-97.92000000001649	0.0	-5.545003656237669e-09	-73.17864051753935	155520
880.8795986175537	70	-454.2242934055686	0.0	-1912.5	-1906.5	0.0	-97.92000000000057	-97.92000013257719	0.0	-2.785771613389443e-13	-73.17864051753935	181440
975.3250253200531	80	-448.4509600575043	0.0	-1909.4999999999998	-1906.5	0.0	-97.92000000000006	-97.91999999999959	0.0	0.0	-24.21864051753935	207360
1069.696268081665	90	-446.78429339083925	0.0	-1897.5	-1903.5	0.0	-97.92000000000188	-97.9200000000123	0.0	0.0	-24.21864051753935	233280
1164.398541688919	100	-446.12244119768985	0.0	-1897.5433302610554	-1897.5	0.0	-97.92000000017096	-97.92000000044271	0.0	0.0	-24.21864051753935	259200
1259.249732017517	110	-445.7470917374133	0.0	-1891.9718652399308	-1899.693319042665	0.0	-97.9200002085826	-97.9200006280005	0.0	-1.0408340855860843e-13	-24.218640517540557	285120
1353.6167488098145	120	-442.25024650755904	0.0	-1882.5000000000002	-1877.693577849661	0.0	-97.92000000012004	-97.92000000033586	0.0	-2.0037456613941628e-07	-24.21864051753935	311040
1447.920791387558	130	-440.62615635322794	0.0	-1879.9727932729143	-1865.6039733884847	0.0	-97.9200000000289	-97.92000000008026	0.0	-4.069944381512869e-12	-24.21864051753935	336960
1542.4324185848236	140	-301.6494450899515	0.0	-1849.972787073241	-644.8135781965527	0.0	-97.92000000157049	-97.9200000039332	0.0	-1.668375690933033e-08	-24.218640517582347	362880
1636.9764597415924	150	-166.5301603488142	0.0	-638.0928015860095	-640.6199999999999	0.0	-97.92000036360965	-97.92000067208086	0.0	-8.857481414992209e-11	-24.21864051753935	388800
1731.5719847679138	160	-166.86349703289866	0.0	-638.0927976103789	-643.6199999999999	0.0	-97.92001278483082	-97.92002238333887	0.0	-9.512390874988342e-14	-24.21864051753935	414720
1826.7088947296143	170	-166.53016943838287	0.0	-638.0927516565094	-640.62	0.0	-97.92004417749985	-97.92008859388456	0.0	-5.639488875885946e-12	-24.218640517546355	440640
1921.320701599121	180	-166.89940881541315	0.0	-638.0927971665947	-643.9429327189979	0.0	-97.92010440846785	-97.9202045271183	0.0	-6.794564910705958e-15	-24.218640517539676	466560
2016.1547300815582	190	-166.5301934837844	0.0	-638.0927932915862	-640.6199999999999	0.0	-97.92011071573056	-97.92019682910303	0.0	-1.0038969655568053e-10	-24.21864051753935	492480
2110.6971826553345	200	-166.53043131785773	0.0	-638.092793306935	-640.6199999999999	0.0	-97.92085637178694	-97.921591663518	0.0	-9.404697021153652e-10	-24.21864051753935	518400
2205.3668887615204	210	-166.8636856798869	0.0	-638.0924445205975	-643.62	0.0	-97.92070197768507	-97.9213841024613	0.0	-6.990112488836076e-10	-24.21864051753937	544320
2300.265862226486	220	-166.5300434425566	0.0	-638.0915920154517	-640.62	0.0	-97.92005391041614	-97.92010452188852	0.0	-1.7713668531982307e-08	-24.21864051753935	570240
2395.2146303653717	230	-166.53043060214	0.0	-638.0927932903752	-640.62	0.0	-97.9208394917221	-97.92160211936793	0.0	-2.554009004285263e-10	-24.21864051753935	596160
2489.648968935013	240	-166.53043759755167	0.0	-638.0928055796625	-640.6199999999999	0.0	-97.92086591035992	-97.92162620920494	0.0	-1.611984094207486e-07	-24.21864051753935	622080
2585.11021232605	250	-166.53022217758996	0.0	-638.092498259172	-640.6199999999999	0.0	-97.92030861553958	-97.92055220518958	0.0	-8.691611763644859e-10	-24.218640517539498	648000
2680.3072214126587	260	-166.53044874627602	0.0	-638.0927933980765	-640.6199999999999	0.0	-97.92092665820313	-97.92167813933587	0.0	-3.3293571899406517e-09	-24.218640517539498	673920
2774.9244821071625	270	-166.5307539100647	0.0	-638.0927935620368	-640.6199999999999	0.0	-97.92187850346777	-97.92347256826342	0.0	-3.9275153529416694e-08	-24.21864051753937	699840
