Time	Iteration	AverageReward	reward 0:	reward 1:	reward 2:	reward 3:	reward 4:	reward 5:	reward 6:	reward 7:	reward 8:	timesteps
154.72775316238403	10	-1999.03020838435	-531.8332023587055	-2855.4266003017847	-3677.2405007029183	-531.8332023587055	-2488.4999999999995	-2486.3826173547313	-531.8332023587055	-2350.4999999999995	-2537.722550023601	25920
202.02970385551453	20	-1117.8351347931073	-440.412590672283	-1439.7682197691734	-1434.3480394003009	-440.412590672283	-1426.55361145295	-1472.6439749401989	-440.412590672283	-1458.8412009055016	-1507.1233946529926	51840
249.49395203590393	30	-858.5219604058303	-1.4967830861857554	-1450.4505084438213	-1482.5260713573211	-1.4967830861857554	-1326.7423742150436	-1495.2853504409013	-1.4967830861857554	-900.2685901244279	-1066.9343998124007	77760
296.0654637813568	40	-655.9409460565984	-3.8253945436328435e-08	-1698.3961318650631	-1011.7896699944004	-3.8253945436328435e-08	-1466.774193625412	-1502.2788248870013	-3.8253945436328435e-08	-100.0	-124.22969402274714	103680
341.729346036911	50	-325.1792501849381	0.0	-507.0460464561952	-671.2684514408494	0.0	-1366.7741946146507	-357.3059186290692	0.0	0.0	-24.218640523678285	129600
387.6559934616089	60	-268.1460939552201	0.0	-445.1533509119925	-1321.8150261449719	0.0	-217.19944900679494	-355.98393408739	0.0	-48.94444492646917	-24.21864051936267	155520
434.4460799694061	70	-196.76934573529527	0.0	-629.0621546864162	-547.0340806643158	0.0	-299.11252022089093	-222.57232948451724	0.0	0.0	-73.14302656151744	181440
480.3819622993469	80	-160.28164192680185	0.0	-442.37227352941517	-595.5000000000001	0.0	-163.42246866459368	-217.0213946296685	0.0	0.0	-24.21864051753935	207360
526.142965555191	90	-238.77684367382025	0.0	-705.6884782125976	-616.4418776163675	0.0	-207.31142291925573	-595.3311737986221	0.0	0.0	-24.21864051753935	233280
572.5540053844452	100	-195.44486675700136	0.0	-635.9421404215896	-673.7048490022509	0.0	-203.40540669639395	-221.73274484029668	0.0	0.0	-24.218659852481206	259200
618.6064872741699	110	-150.0612264430526	0.0	-476.44487974248693	-587.9265763838378	0.0	-115.08105763972384	-146.8798837038853	0.0	0.0	-24.218640517539367	285120
