Time	Iteration	AverageReward	reward 0:	reward 1:	reward 2:	reward 3:	reward 4:	reward 5:	reward 6:	reward 7:	reward 8:	timesteps
213.00790929794312	10	-1289.9796911429771	-210.12170642404163	-1525.6462609558882	-2539.532298207976	-210.12170642404163	-2355.4451511840616	-2315.9309152255887	-210.12170642404163	-1159.3767705006878	-1083.520704940466	25920
306.43105840682983	20	-1433.6501841273	-1.7190927933175012e-06	-3462.3672050754826	-2878.895926225108	-1.7190927933175012e-06	-2266.774152811736	-2316.713428848342	-1.7190927933175012e-06	-1019.0998477815392	-959.0010912462135	51840
399.77877473831177	30	-702.6990112130039	0.0	-1900.6726501026892	-1729.5000000000002	0.0	-1190.5768581833918	-1423.6156333514582	0.0	-21.678192881519145	-58.24776639797717	77760
494.27085995674133	40	-592.5036560507386	0.0	-1888.4945198513185	-1903.5	0.0	-1241.6863210229458	-171.32749890612575	0.0	-48.96044156548209	-78.56412311077581	103680
588.7811944484711	50	-484.32679638412384	0.0	-1894.5000000000002	-1915.5	0.0	-142.28817774315746	-168.16681018539956	0.0	-49.66566704874655	-188.82051247981082	129600
685.0979044437408	60	-175.70397131707148	0.0	-478.3416481997951	-574.4881308896511	0.0	-97.92000000399413	-186.18461281139292	0.0	-122.27305390296912	-122.12829604584084	155520
781.2491705417633	70	-169.18279724516287	0.0	-523.3681977870247	-525.7090035966728	0.0	-97.92116565672644	-97.94983613751448	0.0	-165.94404763282554	-111.75292439570191	181440
877.2287945747375	80	-175.61989891731042	0.0	-511.9090618589038	-545.7331438376166	0.0	-152.4176076849467	-197.03269232240035	0.0	-100.30794403433228	-73.17864051759425	207360
972.3540971279144	90	-168.0409103738744	0.0	-525.3529253013288	-496.29850556480886	0.0	-98.4061062198716	-146.2995844612027	0.0	-168.06	-77.95107181765755	233280
1068.3924469947815	100	-182.52553185367137	0.0	-528.0985453573818	-528.3604605907365	0.0	-97.91996673571212	-287.1599322124018	0.0	-97.92194243245288	-103.26893935435717	259200
1164.2250175476074	110	-163.36917614566127	0.0	-529.2809465950857	-574.5416081977068	0.0	-97.92000450442107	-97.91997929344107	0.0	-97.481406202757	-73.17864051753988	285120
1260.2473855018616	120	-155.07413203267987	0.0	-478.05016611668987	-550.6783816627052	0.0	-97.91999999718433	-97.92	0.0	-48.95999999999998	-122.13864051753936	311040
1356.6939494609833	130	-271.8776298375217	0.0	-478.317311658511	-1601.4024686575708	0.0	-97.92	-97.92	0.0	-97.92	-73.4188882216135	336960
1453.2476737499237	140	-152.36952861850503	0.0	-476.3249104954555	-528.0622019959212	0.0	-97.92000372591914	-97.92000083170996	0.0	-97.92	-73.17864051753935	362880
1549.8300106525421	150	-161.4997241413397	0.0	-478.36724763094634	-538.0516291236161	0.0	-97.9199999999997	-168.0599999999977	0.0	-97.92	-73.17864051749754	388800
