Time	Iteration	AverageReward	reward 0:	reward 1:	reward 2:	reward 3:	reward 4:	reward 5:	reward 6:	reward 7:	reward 8:	timesteps
288.66576313972473	10	-550.961514219061	0.0	-298.96218265483	-1758.2671231332704	0.0	-1241.8960897076136	-1431.9141082904557	0.0	-70.38648689544058	-157.2276372899383	25920
382.8352961540222	20	-801.1093346723003	0.0	-2574.091120761308	-1799.5955779795302	0.0	-1241.8145555990368	-1402.2788250633985	0.0	-48.8908535357838	-143.31307911164572	51840
476.45181226730347	30	-722.1612405256838	0.0	-1897.4999999999998	-1876.5	0.0	-1241.6649405485566	-1308.3927395732444	0.0	-119.09999651940946	-56.293488089944	77760
570.1069226264954	40	-731.0846246914417	0.0	-1855.5	-1886.068294955303	0.0	-1241.6971268011068	-1431.9743039279865	0.0	-70.16314907272543	-94.35874746585407	103680
663.8103456497192	50	-600.5586794326155	0.0	-640.619945887357	-1624.4999999999995	0.0	-1407.0811082976145	-1568.3284201872045	0.0	-70.14	-94.35864052136381	129600
759.2089762687683	60	-483.42967937034797	0.0	-1813.5000000000002	-568.6185471249868	0.0	-669.8556935291708	-562.6200003391647	0.0	-169.36123139139858	-566.9116419484108	155520
856.00643658638	70	-242.2688300355712	0.0	-399.66	-487.6202108520783	0.0	-677.191806834413	-472.61952983673933	0.0	-0.008931527572124509	-143.31899126933794	181440
952.9757540225983	80	-305.75391405473306	0.0	-451.6206199663742	-644.2604450571266	0.0	-660.1663573812991	-640.7954767710642	0.0	-70.14005459777327	-284.80227271896	207360
1049.2766027450562	90	-442.9541400091963	0.0	-448.61865125551617	-535.4892357186703	0.0	-506.5802250272807	-486.04050756376034	0.0	-70.14	-1939.7186405175391	233280
1145.8834235668182	100	-219.86200679908606	0.0	-399.66054810242485	-519.3198864009652	0.0	-513.1675743741955	-519.997812037621	0.0	-1.1163590575458126e-06	-26.61223916020896	259200
1241.8505268096924	110	-229.62517360044882	0.0	-558.4482852296555	-565.2315835243886	0.0	-458.19482461193553	-460.53321838728573	0.0	-1.0133234594938979e-05	-24.21864051753936	285120
1338.3836042881012	120	-197.79853988250326	0.0	-399.70097698165307	-469.3003920409273	0.0	-429.38213085344876	-457.58471854895737	0.0	0.0	-24.21864051754298	311040
1435.0950179100037	130	-198.94546217275908	0.0	-424.49107442057874	-493.50484830483606	0.0	-454.6200342990104	-393.6727745205774	0.0	-0.00178741803300915	-24.21864059179617	336960
1531.9880709648132	140	-179.86076320817233	0.0	-350.8530901629181	-482.9207021423319	0.0	-378.2956104741954	-382.45882557656614	0.0	0.0	-24.21864051753935	362880
1628.5358729362488	150	-188.24076816116096	0.0	-350.70000000371067	-462.31243412002925	0.0	-409.58690119604927	-447.34881879319687	0.0	0.0	-24.21875933746261	388800
